index,P,Q,VaR,VaI,VbR,VbI,VcR,VcI
12998,45441.2,3.48,202.15,-2.07,-102.98,-180.71,-104.23,176.1
12999,45449.47,3.58,202.15,-2.07,-102.98,-180.71,-104.23,176.1
13000,45457.76,3.67,202.15,-2.07,-102.98,-180.71,-104.23,176.1
13001,45466.07,3.77,202.15,-2.06,-102.98,-180.71,-104.23,176.1
13002,45474.4,3.86,202.15,-2.06,-102.98,-180.71,-104.23,176.1
13003,45482.73,3.94,202.15,-2.06,-102.98,-180.71,-104.23,176.1
13004,45491.07,4.03,202.15,-2.06,-102.97,-180.71,-104.23,176.1
13005,45499.41,4.1,202.15,-2.06,-102.97,-180.71,-104.24,176.1
13006,45507.74,4.31,202.15,-2.06,-102.97,-180.71,-104.24,176.1
13007,45516.05,4.25,202.15,-2.06,-102.97,-180.71,-104.24,176.1
13008,45524.34,5.01,202.15,-2.06,-102.97,-180.72,-104.24,176.1
13009,45532.61,4.39,202.15,-2.05,-102.97,-180.72,-104.24,176.1
13010,45540.85,4.45,202.16,-2.05,-102.97,-180.72,-104.24,176.1
13011,45549.06,4.51,202.16,-2.05,-102.97,-180.72,-104.24,176.1
13012,45557.22,4.24,202.16,-2.05,-102.97,-180.72,-104.25,176.1
13013,45565.34,4.61,202.16,-2.05,-102.97,-180.72,-104.25,176.1
13014,45573.41,5.98,202.16,-2.05,-102.97,-180.72,-104.25,176.1
13015,45581.42,4.66,202.16,-2.05,-102.97,-180.72,-104.25,176.1
13016,45589.38,4.74,202.16,-2.05,-102.96,-180.72,-104.25,176.1
13017,45597.27,4.78,202.16,-2.04,-102.96,-180.73,-104.25,176.1
13018,45605.09,4.81,202.16,-2.04,-102.96,-180.73,-104.25,176.1
13019,45612.84,5.02,202.16,-2.04,-102.96,-180.73,-104.26,176.1
13020,45620.52,4.86,202.16,-2.04,-102.96,-180.73,-104.26,176.1
13021,45628.11,4.89,202.16,-2.04,-102.96,-180.73,-104.26,176.1
13022,45635.62,4.99,202.17,-2.04,-102.96,-180.73,-104.26,176.1
13023,45643.05,4.92,202.17,-2.04,-102.96,-180.73,-104.26,176.1
13024,45650.38,4.9,202.17,-2.04,-102.96,-180.73,-104.26,176.1
13025,45657.61,4.94,202.17,-2.04,-102.96,-180.73,-104.26,176.1
13026,45664.75,4.96,202.17,-2.03,-102.96,-180.73,-104.26,176.1
13027,45671.79,4.95,202.17,-2.03,-102.96,-180.73,-104.27,176.1
13028,45678.72,4.95,202.17,-2.03,-102.96,-180.74,-104.27,176.1
13029,45685.54,4.95,202.17,-2.03,-102.96,-180.74,-104.27,176.1
13030,45692.25,4.93,202.17,-2.03,-102.95,-180.74,-104.27,176.1
13031,45698.85,4.92,202.17,-2.03,-102.95,-180.74,-104.27,176.1
13032,45705.34,4.9,202.17,-2.03,-102.95,-180.74,-104.27,176.1
13033,45711.7,4.89,202.17,-2.03,-102.95,-180.74,-104.27,176.1
13034,45717.95,4.87,202.17,-2.03,-102.95,-180.74,-104.27,176.1
13035,45724.07,4.84,202.17,-2.02,-102.95,-180.74,-104.28,176.1
13036,45730.06,4.82,202.17,-2.02,-102.95,-180.74,-104.28,176.1
13037,45735.93,4.79,202.18,-2.02,-102.95,-180.74,-104.28,176.1
13038,45741.67,4.76,202.18,-2.02,-102.95,-180.74,-104.28,176.1
13039,45747.28,4.73,202.18,-2.02,-102.95,-180.74,-104.28,176.1
13040,45752.76,5.11,202.18,-2.02,-102.95,-180.75,-104.28,176.1
13041,45758.1,4.65,202.18,-2.02,-102.95,-180.75,-104.28,176.1
13042,45763.31,4.61,202.18,-2.02,-102.95,-180.75,-104.28,176.09
13043,45768.38,4.61,202.18,-2.02,-102.95,-180.75,-104.28,176.09
13044,45773.31,4.52,202.18,-2.02,-102.95,-180.75,-104.28,176.09
13045,45778.1,4.47,202.18,-2.02,-102.95,-180.75,-104.29,176.09
13046,45782.76,4.42,202.18,-2.02,-102.95,-180.75,-104.29,176.09
13047,45787.27,5.85,202.18,-2.02,-102.95,-180.75,-104.29,176.09
13048,45791.64,4.32,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13049,45795.87,4.26,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13050,45799.95,4.2,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13051,45803.9,4.14,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13052,45807.69,4.08,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13053,45811.35,4.02,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13054,45814.86,3.95,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13055,45818.23,3.88,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13056,45821.45,3.81,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13057,45824.53,3.74,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13058,45827.47,3.67,202.18,-2.01,-102.94,-180.75,-104.29,176.09
13059,45830.26,3.6,202.19,-2.01,-102.94,-180.76,-104.29,176.09
13060,45832.91,3.53,202.19,-2.01,-102.94,-180.76,-104.29,176.09
13061,45835.42,3.45,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13062,45837.78,3.38,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13063,45840.01,3.3,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13064,45842.1,3.22,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13065,45844.04,3.14,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13066,45845.85,3.06,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13067,45847.52,2.98,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13068,45849.06,2.9,202.19,-2.01,-102.94,-180.76,-104.3,176.09
13069,45850.46,2.82,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13070,45851.73,2.73,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13071,45852.86,2.65,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13072,45853.86,2.57,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13073,45854.74,2.48,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13074,45855.49,2.4,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13075,45856.11,2.31,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13076,45856.6,2.23,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13077,45856.97,2.14,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13078,45857.22,2.06,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13079,45857.36,1.94,202.19,-2.0,-102.94,-180.76,-104.3,176.09
13080,43441.37,83.28,191.24,-1.61,-97.13,-171.44,-99.18,166.37
13081,43438.62,0.2,190.99,-2.03,-97.4,-171.12,-98.72,166.44
13082,43475.32,1.68,190.97,-2.02,-97.39,-171.11,-98.71,166.43
13083,43517.27,2.84,190.98,-2.01,-97.38,-171.11,-98.72,166.42
13084,43560.03,4.16,190.98,-2.0,-97.38,-171.12,-98.73,166.42
13085,43603.48,5.45,190.99,-2.0,-97.37,-171.13,-98.74,166.42
13086,43647.55,6.72,190.99,-1.99,-97.37,-171.13,-98.75,166.42
13087,43692.22,7.96,191.0,-1.98,-97.36,-171.14,-98.75,166.42
13088,43737.44,8.15,191.0,-1.98,-97.36,-171.14,-98.76,166.42
13089,43783.16,10.35,191.01,-1.97,-97.35,-171.15,-98.77,166.42
13090,43829.35,11.5,191.01,-1.96,-97.35,-171.16,-98.78,166.42
13091,43875.97,12.08,191.02,-1.95,-97.35,-171.16,-98.79,166.42
13092,43922.98,13.72,191.02,-1.95,-97.34,-171.17,-98.8,166.42
13093,43970.35,14.83,191.03,-1.94,-97.34,-171.18,-98.81,166.42
13094,44018.02,15.82,191.04,-1.93,-97.33,-171.18,-98.82,166.42
13095,44065.98,16.83,191.04,-1.92,-97.33,-171.19,-98.83,166.42
13096,44114.17,17.81,191.05,-1.91,-97.32,-171.2,-98.83,166.42
13097,44162.56,18.76,191.05,-1.91,-97.32,-171.2,-98.84,166.41
13098,44211.12,19.68,191.06,-1.9,-97.31,-171.21,-98.85,166.41
13099,44259.81,20.57,191.06,-1.89,-97.31,-171.22,-98.86,166.41
13100,44308.59,21.43,191.07,-1.88,-97.3,-171.22,-98.87,166.41
13101,44357.44,22.26,191.07,-1.87,-97.3,-171.23,-98.88,166.41
13102,44406.32,23.06,191.08,-1.87,-97.29,-171.24,-98.89,166.41
13103,44455.19,23.84,191.09,-1.86,-97.29,-171.24,-98.9,166.41
13104,44504.03,24.58,191.09,-1.85,-97.28,-171.25,-98.91,166.41
13105,44552.8,25.3,191.1,-1.84,-97.27,-171.26,-98.92,166.41
13106,44601.48,25.98,191.1,-1.83,-97.27,-171.27,-98.93,166.41
13107,44650.02,26.64,191.11,-1.83,-97.26,-171.27,-98.94,166.41
13108,44698.41,27.27,191.11,-1.82,-97.26,-171.28,-98.95,166.4
13109,44746.62,27.87,191.12,-1.81,-97.25,-171.29,-98.96,166.4
13110,44794.61,28.45,191.12,-1.8,-97.25,-171.29,-98.97,166.4
13111,44842.35,28.98,191.13,-1.79,-97.24,-171.3,-98.97,166.4
13112,44889.84,29.5,191.13,-1.78,-97.24,-171.31,-98.98,166.4
13113,44937.02,29.99,191.14,-1.78,-97.23,-171.31,-98.99,166.4
13114,44983.89,30.45,191.15,-1.77,-97.23,-171.32,-99.0,166.4
13115,45030.42,30.88,191.15,-1.76,-97.22,-171.33,-99.01,166.4
13116,45076.58,31.28,191.16,-1.75,-97.22,-171.33,-99.02,166.4
13117,45122.35,31.65,191.16,-1.75,-97.21,-171.34,-99.03,166.4
13118,45167.7,32.0,191.17,-1.74,-97.21,-171.35,-99.04,166.4
13119,45212.63,32.33,191.17,-1.73,-97.2,-171.35,-99.05,166.39
13120,45257.09,32.62,191.18,-1.72,-97.2,-171.36,-99.06,166.39
13121,45301.09,32.89,191.18,-1.72,-97.2,-171.36,-99.06,166.39
13122,45344.58,33.13,191.19,-1.71,-97.19,-171.37,-99.07,166.39
13123,45387.57,33.35,191.19,-1.7,-97.19,-171.38,-99.08,166.39
13124,45430.02,33.54,191.2,-1.69,-97.18,-171.38,-99.09,166.39
13125,45471.92,33.71,191.2,-1.69,-97.18,-171.39,-99.1,166.39
13126,45513.26,33.85,191.21,-1.68,-97.17,-171.39,-99.1,166.39
13127,45554.01,33.96,191.21,-1.67,-97.17,-171.4,-99.11,166.39
13128,45594.17,34.06,191.21,-1.67,-97.16,-171.41,-99.12,166.39
13129,45633.71,34.13,191.22,-1.66,-97.16,-171.41,-99.13,166.39
13130,45672.63,34.17,191.22,-1.65,-97.15,-171.42,-99.14,166.38
13131,45710.9,34.19,191.23,-1.65,-97.15,-171.42,-99.14,166.38
13132,45748.52,33.13,191.23,-1.64,-97.15,-171.43,-99.15,166.38
13133,45785.47,34.17,191.24,-1.63,-97.14,-171.43,-99.16,166.38
13134,45821.75,34.12,191.24,-1.63,-97.14,-171.44,-99.16,166.38
13135,45857.33,34.05,191.24,-1.62,-97.13,-171.44,-99.17,166.38
13136,45892.22,33.97,191.25,-1.61,-97.13,-171.45,-99.18,166.38
13137,45926.4,32.98,191.25,-1.61,-97.13,-171.45,-99.19,166.38
13138,45959.85,33.73,191.26,-1.6,-97.12,-171.46,-99.19,166.38
13139,45992.58,33.58,191.26,-1.6,-97.12,-171.46,-99.2,166.38
13140,46024.57,33.41,191.26,-1.59,-97.12,-171.47,-99.2,166.38
13141,46055.82,33.22,191.27,-1.59,-97.11,-171.47,-99.21,166.38
13142,46086.32,33.01,191.27,-1.58,-97.11,-171.47,-99.22,166.38
13143,46116.06,32.78,191.27,-1.58,-97.11,-171.48,-99.22,166.37
13144,46145.03,32.54,191.28,-1.57,-97.1,-171.48,-99.23,166.37
13145,46173.24,32.27,191.28,-1.57,-97.1,-171.49,-99.23,166.37
13146,46200.68,31.99,191.28,-1.56,-97.1,-171.49,-99.24,166.37
13147,46227.34,31.7,191.28,-1.56,-97.09,-171.49,-99.24,166.37
13148,46253.22,31.38,191.29,-1.55,-97.09,-171.5,-99.25,166.37
13149,46278.31,31.05,191.29,-1.55,-97.09,-171.5,-99.25,166.37
13150,46302.62,30.71,191.29,-1.54,-97.09,-171.5,-99.26,166.37
13151,46326.14,30.48,191.3,-1.54,-97.08,-171.51,-99.26,166.37
13152,46348.86,29.98,191.3,-1.54,-97.08,-171.51,-99.27,166.37
13153,46370.8,29.59,191.3,-1.53,-97.08,-171.51,-99.27,166.37
13154,46391.94,29.19,191.3,-1.53,-97.07,-171.52,-99.28,166.37
13155,46412.28,28.77,191.31,-1.52,-97.07,-171.52,-99.28,166.37
13156,46431.84,28.34,191.31,-1.52,-97.07,-171.52,-99.28,166.37
13157,46450.6,27.91,191.31,-1.52,-97.07,-171.53,-99.29,166.37
13158,46468.57,27.45,191.31,-1.51,-97.07,-171.53,-99.29,166.37
13159,46485.75,26.99,191.31,-1.51,-97.06,-171.53,-99.3,166.36
13160,46502.14,26.52,191.32,-1.51,-97.06,-171.53,-99.3,166.36
13161,46517.75,26.04,191.32,-1.51,-97.06,-171.54,-99.3,166.36
13162,46532.57,25.55,191.32,-1.5,-97.06,-171.54,-99.3,166.36
13163,46546.61,25.04,191.32,-1.5,-97.06,-171.54,-99.31,166.36
13164,46559.88,24.53,191.32,-1.5,-97.06,-171.54,-99.31,166.36
13165,46572.38,24.01,191.32,-1.5,-97.05,-171.54,-99.31,166.36
13166,46584.1,23.49,191.32,-1.49,-97.05,-171.54,-99.32,166.36
13167,46595.07,22.95,191.33,-1.49,-97.05,-171.55,-99.32,166.36
13168,46605.27,22.2,191.33,-1.49,-97.05,-171.55,-99.32,166.36
13169,46614.73,21.86,191.33,-1.49,-97.05,-171.55,-99.32,166.36
13170,46623.44,21.31,191.33,-1.49,-97.05,-171.55,-99.32,166.36
13171,46631.4,20.75,191.33,-1.49,-97.05,-171.55,-99.32,166.36
13172,46638.64,20.18,191.33,-1.48,-97.05,-171.55,-99.33,166.36
13173,46645.14,19.61,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13174,46650.93,19.04,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13175,46656.0,18.46,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13176,46660.37,17.88,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13177,46664.04,17.3,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13178,46667.03,16.71,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13179,46669.33,16.12,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13180,46670.97,15.53,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13181,46671.94,14.94,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13182,46672.26,14.35,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13183,46671.94,13.76,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13184,46670.99,13.17,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13185,46669.41,12.55,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13186,46667.23,11.98,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13187,46664.44,11.39,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13188,46661.06,10.8,191.33,-1.48,-97.04,-171.56,-99.33,166.36
13189,46657.11,10.21,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13190,46652.58,9.63,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13191,46647.5,9.04,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13192,46641.88,8.46,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13193,46635.72,7.89,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13194,46629.03,7.31,191.33,-1.48,-97.04,-171.55,-99.33,166.36
13195,46621.84,6.74,191.33,-1.48,-97.04,-171.55,-99.32,166.36
13196,46614.16,6.18,191.33,-1.48,-97.04,-171.55,-99.32,166.36
13197,46605.98,5.62,191.32,-1.49,-97.05,-171.55,-99.32,166.36
13198,46597.34,5.14,191.32,-1.49,-97.05,-171.55,-99.32,166.36
13199,46588.23,4.51,191.32,-1.49,-97.05,-171.55,-99.32,166.36
13200,45445.26,56.45,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13201,45449.89,53.75,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13202,45454.51,51.2,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13203,45459.22,48.77,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13204,45464.01,46.45,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13205,45468.88,44.24,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13206,45473.83,42.14,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13207,45478.85,40.13,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13208,45483.94,38.21,212.87,-2.52,-108.75,-189.82,-109.36,185.67
13209,45489.09,36.38,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13210,45494.3,34.64,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13211,45499.56,32.98,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13212,45504.87,31.4,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13213,45510.23,29.89,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13214,45515.62,28.45,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13215,45521.05,27.07,212.87,-2.52,-108.76,-189.82,-109.36,185.67
13216,45526.51,25.77,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13217,45531.99,24.52,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13218,45537.49,23.33,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13219,45543.02,22.19,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13220,45548.55,21.11,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13221,45554.1,20.08,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13222,45559.65,19.1,212.87,-2.52,-108.76,-189.81,-109.36,185.68
13223,45565.2,18.16,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13224,45570.75,17.27,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13225,45576.29,16.42,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13226,45581.83,15.61,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13227,45587.34,14.83,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13228,45592.85,14.1,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13229,45598.32,13.39,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13230,45603.78,12.72,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13231,45609.2,12.09,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13232,45614.6,11.48,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13233,45619.96,10.91,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13234,45625.28,10.35,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13235,45630.56,9.83,212.87,-2.53,-108.76,-189.81,-109.36,185.68
13236,45635.8,9.32,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13237,45640.99,8.84,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13238,45646.13,8.39,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13239,45651.21,7.96,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13240,45656.25,7.52,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13241,45661.22,7.17,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13242,45666.13,6.78,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13243,45670.98,6.42,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13244,45675.77,6.09,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13245,45680.49,5.76,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13246,45685.14,5.3,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13247,45689.71,5.18,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13248,45694.22,4.89,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13249,45698.65,4.63,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13250,45703.0,4.38,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13251,45707.27,4.14,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13252,45711.46,3.87,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13253,45715.57,3.69,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13254,45719.59,3.49,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13255,45723.53,3.3,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13256,45727.38,3.11,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13257,45731.15,2.94,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13258,45734.82,2.68,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13259,45738.41,2.61,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13260,45741.9,2.46,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13261,45745.3,2.32,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13262,45748.61,2.19,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13263,45751.83,2.06,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13264,45754.95,1.94,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13265,45757.98,1.82,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13266,45760.91,1.73,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13267,45763.74,1.62,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13268,45766.48,1.52,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13269,45769.13,1.42,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13270,45771.67,1.34,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13271,45774.12,1.26,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13272,45776.48,1.18,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13273,45778.73,1.1,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13274,45780.89,1.04,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13275,45782.95,0.97,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13276,45784.92,0.91,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13277,45786.79,0.85,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13278,45788.56,0.77,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13279,45790.24,0.55,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13280,45791.82,1.58,212.87,-2.54,-108.76,-189.81,-109.35,185.68
13281,45793.3,0.66,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13282,45794.7,0.62,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13283,45795.99,0.58,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13284,45797.2,0.55,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13285,45798.31,0.51,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13286,45799.34,0.48,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13287,45800.27,0.45,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13288,45801.11,0.43,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13289,45801.86,0.39,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13290,45802.53,0.38,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13291,45803.11,0.35,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13292,45803.6,0.34,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13293,45804.01,0.32,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13294,45804.33,0.3,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13295,45804.57,0.29,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13296,45804.74,0.27,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13297,45804.82,0.26,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13298,45804.82,0.25,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13299,45804.74,0.24,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13300,45804.59,0.23,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13301,45804.36,0.22,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13302,45804.07,0.21,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13303,45803.69,0.21,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13304,45803.25,0.2,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13305,45802.74,0.2,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13306,45802.16,0.2,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13307,45801.52,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13308,45800.81,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13309,45800.04,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13310,45799.21,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13311,45798.32,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13312,45797.37,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13313,45796.36,0.19,212.87,-2.54,-108.77,-189.81,-109.35,185.68
13314,45795.3,0.19,212.87,-2.54,-108.76,-189.81,-109.35,185.68
13315,45794.19,0.19,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13316,45793.03,0.19,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13317,45791.81,0.19,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13318,45790.55,0.19,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13319,45789.24,0.2,212.87,-2.53,-108.76,-189.81,-109.35,185.68
13320,43500.85,64.36,201.94,-2.18,-103.0,-180.48,-104.19,176.0
13321,43504.25,-2.6,201.72,-2.54,-103.23,-180.2,-103.8,176.05
13322,43540.78,-1.32,201.71,-2.53,-103.22,-180.19,-103.8,176.04
13323,43581.4,-0.23,201.72,-2.52,-103.21,-180.2,-103.8,176.04
13324,43622.83,0.95,201.72,-2.52,-103.21,-180.21,-103.81,176.04
13325,43664.96,2.09,201.73,-2.51,-103.21,-180.21,-103.82,176.04
13326,43707.76,3.23,201.73,-2.5,-103.2,-180.22,-103.83,176.04
13327,43751.17,4.34,201.73,-2.5,-103.2,-180.22,-103.83,176.04
13328,43795.16,5.56,201.74,-2.49,-103.19,-180.23,-103.84,176.04
13329,43839.69,6.45,201.74,-2.48,-103.19,-180.23,-103.85,176.04
13330,43884.7,7.47,201.75,-2.48,-103.19,-180.24,-103.86,176.04
13331,43930.16,8.46,201.75,-2.47,-103.18,-180.25,-103.87,176.04
13332,43976.04,9.42,201.76,-2.46,-103.18,-180.25,-103.88,176.03
13333,44022.28,10.35,201.76,-2.45,-103.17,-180.26,-103.88,176.03
13334,44068.86,11.26,201.77,-2.45,-103.17,-180.26,-103.89,176.03
13335,44115.72,12.57,201.77,-2.44,-103.16,-180.27,-103.9,176.03
13336,44162.84,12.99,201.78,-2.43,-103.16,-180.28,-103.91,176.03
13337,44210.17,13.82,201.78,-2.42,-103.15,-180.28,-103.92,176.03
13338,44257.69,14.62,201.79,-2.42,-103.15,-180.29,-103.93,176.03
13339,44305.34,15.39,201.79,-2.41,-103.14,-180.3,-103.94,176.03
13340,44353.1,16.13,201.8,-2.4,-103.14,-180.3,-103.94,176.03
13341,44400.92,16.86,201.81,-2.39,-103.13,-180.31,-103.95,176.03
13342,44448.79,17.54,201.81,-2.39,-103.13,-180.32,-103.96,176.03
13343,44496.66,18.21,201.82,-2.38,-103.12,-180.32,-103.97,176.03
13344,44544.49,18.85,201.82,-2.37,-103.12,-180.33,-103.98,176.03
13345,44592.26,19.37,201.83,-2.36,-103.11,-180.33,-103.99,176.02
13346,44639.94,20.05,201.83,-2.36,-103.11,-180.34,-104.0,176.02
